Data,Kw ACS,Kw Riscaldamento
2022-12-01,14.43752341781767,75.5878341921616
2022-12-02,38.22912961497977,64.61741298009363
2022-12-03,36.31192045321249,58.04585938766991
2022-12-04,44.38275144488958,23.333288459604653
2022-12-05,47.888389350679816,43.381871889910315
2022-12-06,6.319107908267813,30.00372954193753
2022-12-07,28.27040316294741,57.23502626283752
2022-12-08,1.174381325661461,87.26783266975335
2022-12-09,8.130595833142124,96.87079175207758
2022-12-10,2.343753169551832,55.38549572786325
2022-12-11,6.251422765193388,62.61748911117388
2022-12-12,15.370894042449907,38.85971792993874
2022-12-13,17.953075493296307,9.42680628890199
2022-12-14,25.84559513057112,84.67499921324958
2022-12-15,14.141694865284238,19.69653896415369
2022-12-16,5.960178840675456,53.951402425902195
2022-12-17,42.44826504872951,31.58493750995054
2022-12-18,24.105830226567832,81.61071037092816
2022-12-19,32.27815738169497,35.833814761419625
2022-12-20,28.527405307038713,47.01174022034501
2022-12-21,3.263710710356876,9.808951124287546
2022-12-22,7.137397191796263,33.13671156184876
2022-12-23,38.77050740171247,42.66266383937475
2022-12-24,1.7136725209522585,46.136206575257134
2022-12-25,46.47052560175427,83.84412362751021
2022-12-26,33.39871455516519,59.893967631882546
2022-12-27,16.068899046090618,26.56679875834872
2022-12-28,31.66169026967321,5.881778539501514
2022-12-29,48.74342123151834,28.15361616708998
2022-12-30,42.75887243822194,33.97563312250733
2022-12-31,7.787505678603562,80.76186621370238
2023-01-01,41.43118697750944,33.763824383000085
2023-01-01,26.79642400752665,152.0171566395828
2023-01-02,39.622042342431705,59.31376326368793
2023-01-03,46.28869516891849,60.820217691989775
2023-01-04,25.80119668280308,127.56609007349688
2023-01-05,19.274670650078356,129.26453291958984
2023-01-06,5.904441086973577,38.26551969523575
2023-01-07,32.05162361120129,107.358125533496
2023-01-08,3.2233039490798143,102.26161879714265
2023-01-09,49.94089434961958,148.44542938143636
2023-01-10,18.893021717188446,162.8543492790493
2023-01-11,31.107841140524517,2.516646407761103
2023-01-12,9.401283316093279,48.43188548110613
2023-01-13,23.812825532095296,145.1153824394771
2023-01-14,2.334832392938041,160.52630402593843
2023-01-15,46.425545294836205,68.39047743286102
2023-01-16,37.46079200438139,45.25803822714531
2023-01-17,31.38419685107605,179.8780436700212
2023-01-18,47.72111014975648,152.429489572667
2023-01-19,23.011355127694117,19.634388876789455
2023-01-20,6.674834762155458,159.79240300492185
2023-01-21,10.922543751287472,14.529509800133923
2023-01-22,19.239232890132175,11.713004186986463
2023-01-23,18.650660779030588,117.36673725898305
2023-01-24,28.219129225278284,22.03871318855535
2023-01-25,14.090626618419583,104.3980110644117
2023-01-26,36.23165740507691,36.729362023642054
2023-01-27,49.17834298754485,140.65527840386346
2023-01-28,37.69328822891745,62.61735217097672
2023-01-29,44.03521173546,168.5628894381029
2023-01-30,6.517830026326454,108.47123241692161
2023-01-31,2.3214171268144956,97.09323880365868
2023-02-01,9.32153561011832,104.30142792596496
2023-03-01,28.639113360508123,116.67376503535397
2023-03-02,3.2294494333842683,96.79481747302017
2023-03-03,40.06242014274533,71.51851837137522
2023-03-04,47.017242668478104,91.44153073381348
2023-03-05,26.54852924493239,69.50757942822483
2023-03-06,37.72752214145531,127.94701063469672
2023-03-07,16.374776630414654,99.21823879984954
2023-03-08,41.14562727069271,102.88750432598337
2023-03-09,41.58094049108654,114.96310538657751
2023-03-10,3.1835487609809086,60.50656931077842
2023-03-11,5.780046404436795,11.775587326363326
2023-03-12,41.998712480572166,101.23316719198199
2023-03-13,14.350274762090415,15.861111110796402
2023-03-14,49.36086829434857,64.37417808404169
2023-03-15,40.0371407173551,107.11276649711455
2023-03-16,16.1154921193729,91.54821726701495
2023-03-17,38.08085597998016,79.09991635845873
2023-03-18,24.315077785984574,115.41609006368006
2023-03-19,42.35121922953434,29.512725361365344
2023-03-20,39.75431634876292,28.46210305875361
2023-03-21,6.1938056414833405,38.05591045857869
2023-03-22,23.300535375691815,0.9070163343768567
2023-03-23,6.431236434773874,33.887851619912645
2023-03-24,46.84999700575156,66.5604772692056
2023-03-25,27.086560687513145,90.924487419354
2023-03-26,12.757711879686152,35.50147553211805
2023-03-27,45.81598627406171,53.62366359796497
2023-03-28,12.395927433540855,118.48746522567052
2023-03-29,36.10184954663637,128.27765144326773
2023-03-30,11.05196931658654,92.71397024444931
2023-03-31,23.725008691874944,104.9910753150965
2023-04-01,37.86775958507441,49.4043143871772
2023-03-01,29.261486032583132,124.76321893176254
2023-03-02,1.936214825726057,115.08831888179614
2023-03-03,18.740865788710686,7.742780458592614
2023-03-04,32.28031422883255,35.29765537062292
2023-03-05,5.9165911221841725,26.687472111656714
2023-03-06,29.6698242151875,24.70938468935504
2023-03-07,48.89960470618838,102.21597224204481
2023-03-08,7.386968401352356,109.26366789226937
2023-03-09,26.814595421491454,100.53085609074344
2023-03-10,43.880636049593114,105.7786042913552
2023-03-11,0.0691548942103104,97.23606162746583
2023-03-12,11.238704718471004,15.862506015537345
2023-03-13,32.90794432585349,9.126005332115184
2023-03-14,0.9762795727445706,10.990199530321553
2023-03-15,25.96200552230876,90.3177713045543
2023-03-16,15.655126574256778,64.63451496604391
2023-03-17,10.160825072906176,122.84572310469312
2023-03-18,26.451302355302168,66.7769482094278
2023-03-19,15.584842111435732,23.620491325174168
2023-03-20,16.69756679460221,51.952383951846194
2023-03-21,24.353526273389253,102.4132065815834
2023-03-22,22.52495006417054,20.668076408190068
2023-03-23,31.097229137273807,38.300824657976705
2023-03-24,44.08247734638046,121.22323379655195
2023-03-25,47.57276220525976,24.50204714896728
2023-03-26,26.914381960510504,66.24550073361512
2023-03-27,29.37378825230052,4.910410277396653
2023-03-28,21.48894599300887,38.028022350631375
2023-03-29,45.7112218612523,63.090742850891566
2023-03-30,13.613136634831308,24.605292856659783
2023-03-31,32.69953263501764,37.62604304563014
2023-04-01,14.943496742513807,111.6889191752863
2023-04-01,32.6174941071036,39.2934662336583
2023-04-02,11.758725939917603,18.328432722337517
2023-04-03,29.54378124366207,7.766224281477437
2023-04-04,39.03432719146238,35.474913363024704
2023-04-05,49.8711559721046,21.16143953983691
2023-04-06,6.314381930721391,76.88420108384868
2023-04-07,28.970157567302934,59.28775126606026
2023-04-08,45.38139891425392,32.602813267524866
2023-04-09,24.378215175268693,7.84541778607613
2023-04-10,39.520893611365125,19.711602866016122
2023-04-11,13.60794322372093,24.549227810150587
2023-04-12,16.665150314417097,54.76435538472235
2023-04-13,45.0016550412283,32.24913449832646
2023-04-14,38.71927212759544,58.54860732078476
2023-04-15,44.97879727272095,45.228012245607374
2023-04-16,26.86217381201618,46.94601012503413
2023-04-17,18.57305543411943,24.0771938960541
2023-04-18,33.5443938076389,38.55701072676661
2023-04-19,43.326190329767314,66.5111488859978
2023-04-20,7.858489993027101,34.14826608952855
2023-04-21,13.15607903338366,39.97548624380253
2023-04-22,16.329641072869,67.08345172064388
2023-04-23,39.84071420830214,21.738869963129687
2023-04-24,31.916533276262598,25.743788716509954
2023-04-25,25.194955461390062,13.94907103258501
2023-04-26,5.955686673143385,73.9640624078036
2023-04-27,37.90242326688249,29.050958692466416
2023-04-28,39.16705421150208,10.473883497912984
2023-04-29,3.5808591899778195,0.5899737589975373
2023-04-30,38.90935147710529,81.66228859620911
2023-05-01,41.829136378131075,65.96005916405404
2023-04-01,24.953266607958923,29.882954966621277
2023-04-02,17.54848077074911,25.579868217109393
2023-04-03,44.933860848227496,1.1341548012156588
2023-04-04,7.119984585271977,27.87791446694343
2023-04-05,3.422490527766564,4.352808605165509
2023-04-06,37.03720030937171,5.0942416184025845
2023-04-07,47.331303932003564,15.175149831657613
2023-04-08,10.65690857216197,22.666308195198347
2023-04-09,21.291066120109797,45.28453827731877
2023-04-10,37.14242756704264,27.602476045995576
2023-04-11,26.800525966029376,27.84865647385284
2023-04-12,0.21308490699609162,48.12066076151394
2023-04-13,40.9940835234393,10.100125459219743
2023-04-14,41.81844291212224,40.96660111744017
2023-04-15,40.80137373555468,26.53126252709985
2023-04-16,36.94693753248306,45.186082998839744
2023-04-17,7.4520201302210545,21.992383617695477
2023-04-18,28.095836531428255,48.747389907232524
2023-04-19,17.74486431358856,34.16428192582786
2023-04-20,26.777262681715268,32.93546061452754
2023-04-21,3.049724216670863,28.562407452547507
2023-04-22,40.703542367765074,49.54151902890233
2023-04-23,22.94281339998375,36.41787855190063
2023-04-24,17.68031936714896,7.51793345989733
2023-04-25,33.89729017469268,6.306348199698409
2023-04-26,9.390080997926898,46.71811860366581
2023-04-27,33.76466133669567,39.44951009602276
2023-04-28,9.854838336807953,20.653309781879447
2023-04-29,5.524606766953838,11.280892591130215
2023-04-30,41.24382378055199,8.566629296909223
2023-05-01,33.26054392538304,3.59617447791226
2023-05-01,38.32986879659735,0.8459022276959849
2023-05-02,31.486795488504978,1.678960649361123
2023-05-03,27.603517043274923,1.18817513541497
2023-05-04,40.31654260994627,1.299421404363803
2023-05-05,21.131027731866148,3.1682427359930165
2023-05-06,33.689185982210375,0.30351960709680936
2023-05-07,16.7521455045678,0.000000000000000
2023-05-08,33.00643786245179,0.000000000000000
2023-05-09,6.48409283929407,0.000000000000000
2023-05-10,27.412981379773676,0.000000000000000
2023-05-11,16.856988175132997,0.000000000000000
2023-05-12,14.630991795771992,0.000000000000000
2023-05-13,35.41917304477238,0.000000000000000
2023-05-14,30.27082838615403,0.000000000000000
2023-05-15,16.194531884809997,0.000000000000000
2023-05-16,15.171686604725654,0.000000000000000
2023-05-17,0.06864730810979269,0.000000000000000
2023-05-18,41.201396945895446,0.000000000000000
2023-05-19,31.459058277686776,0.000000000000000
2023-05-20,40.34629581823955,0.000000000000000
2023-05-21,13.10178777483631,0.000000000000000
2023-05-22,39.354364998273454,0.000000000000000
2023-05-23,24.981220879362674,0.000000000000000
2023-05-24,20.989823035665783,0.000000000000000
2023-05-25,2.976550987398002,7.863656777231885
2023-05-26,21.91974064861664,13.138448881517913
2023-05-27,34.3117250723635,2.656541240092112
2023-05-28,7.845921836278596,0.21028090651869613
2023-05-29,12.651472209577875,5.36043249233235
2023-05-30,48.64506349158987,18.534607255013217
2023-05-31,27.20681596970805,18.14160225919281
2023-06-01,14.079760833926846,1.147130661999074
